date,state,route,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,available_seats,price
23 Jul,Uttar Pradesh,Lucknow to Azamgarh,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Aadishakti Travels,Bharat Benz A/C Seater (2+2),22:30,04h 30m,03:00,3.6,45,INR 3000
23 Jul,Uttar Pradesh,Lucknow to Azamgarh,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Aarohi Travels,Non AC Seater (2+2),17:00,04h 00m,21:00,3.4,40,INR 400
23 Jul,Uttar Pradesh,Lucknow to Azamgarh,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Vinay Travels,A/C Seater / Sleeper (2+2),04:35,05h 00m,09:35,2.9,50,INR 990
23 Jul,Uttar Pradesh,Lucknow to Azamgarh,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Aditya Bus Service,Non AC Seater (2+2),04:45,05h 15m,10:00,2.5,41,INR 399
23 Jul,Uttar Pradesh,Lucknow to Azamgarh,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Aditya Bus Service,Non AC Seater (2+2),15:00,04h 40m,19:40,2.5,41,INR 399
23 Jul,Uttar Pradesh,Lucknow to Azamgarh,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Aditya Bus Service,Non AC Seater (2+2),15:00,04h 40m,19:40,2.5,41,INR 550
23 Jul,Uttar Pradesh,Lucknow to Azamgarh,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Shri Siddhi Vinayak Travels,A/C Seater / Sleeper (2+1),03:35,05h 55m,09:30,2.2,48,INR 951.43
23 Jul,Uttar Pradesh,Lucknow to Azamgarh,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Shri Siddhi Vinayak Travels,A/C Seater / Sleeper (2+2),04:45,04h 45m,09:30,2.2,57,INR 1099
23 Jul,Uttar Pradesh,Lucknow to Azamgarh,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Shiv Ganga,A/C Seater Push Back (2+2),15:30,03h 50m,19:20,1.8,33,INR 799
23 Jul,Uttar Pradesh,Lucknow to Azamgarh,https://www.redbus.in/bus-tickets/lucknow-to-azamgarh,Krishna Travels,A/C Seater / Sleeper (2+2),03:00,06h 00m,09:00,0,69,INR 2199
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - AMT0035,Ordinary Non AC Seater 2+3,05:15,06h 15m,11:30,3.3,52,INR 379
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - STD0142,Ordinary Non AC Seater 2+3,05:53,06h 48m,12:41,0,52,INR 379
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - JNP0001,Ordinary Non AC Seater 2+3,05:55,07h 05m,13:00,3.3,52,INR 379
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - CNT0058,Rajdhani Non AC Seater 2+3,07:15,05h 00m,12:15,3.3,51,INR 379
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - JNP0005,Ordinary Non AC Seater 2+3,07:30,06h 30m,14:00,3.3,52,INR 379
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - STD0026,Janrath AC Seater 2+2,07:52,07h 03m,14:55,3.3,36,INR 566
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - ALM0152,Volvo AC Seater 2+2,09:40,05h 22m,15:02,3.3,39,INR 800
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - STD0028,Janrath AC Seater 2+2,10:52,06h 43m,17:35,3.3,36,INR 554
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - ALM0159,Shatabdi AC Seater 2+2,10:57,05h 06m,16:03,3.3,40,INR 562
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - KSH0025,Janrath AC Seater 2+2,12:37,06h 40m,19:17,3.3,36,INR 554
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - GLA0138,Janrath AC Seater 2+2,17:01,06h 29m,23:30,3.3,36,INR 562
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - ALM0093,Volvo AC Seater 2+2,17:05,04h 55m,22:00,4.2,39,INR 789
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - CBG0077,Ordinary Non AC Seater 2+3,17:45,05h 15m,23:00,3.3,52,INR 379
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - VND0057,Ordinary Non AC Seater 2+3,19:15,05h 45m,01:00,3.3,52,INR 379
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - KSH0001,Janrath AC Seater 2+2,19:55,06h 20m,02:15,3.3,36,INR 554
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - KSH0023,Ordinary Non AC Seater 2+3,20:07,06h 40m,02:47,0,52,INR 379
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - CBG0138,Janrath AC Seater 2+2,21:00,06h 30m,03:30,3.3,36,INR 554
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - CBG0045,Janrath AC Seater 2+2,21:32,05h 58m,03:30,3.3,36,INR 554
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - CBG0047,Janrath AC Seater 2+2,22:32,05h 28m,04:00,2.4,36,INR 554
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - ALM0157,Shatabdi AC Seater 2+2,22:52,05h 10m,04:02,3.3,41,INR 562
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,UPSRTC - ALM0150,Volvo AC Seater 2+2,23:31,04h 48m,04:19,4.3,39,INR 800
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),21:45,04h 00m,01:45,4.6,26,INR 964
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),19:00,04h 30m,23:30,4.6,23,INR 1200
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+2),18:35,06h 46m,01:21,4.4,45,INR 1299
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),19:20,05h 30m,00:50,3.8,48,INR 1099
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Khajuraho Travels,A/C Seater / Sleeper (2+1),19:20,04h 30m,23:50,3.7,33,INR 804
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Yolo Bus,A/C Sleeper (2+1),23:49,06h 00m,05:49,4.0,24,INR 600
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,HIGHWAY STAR TRAVEL & CARGO,A/C Seater / Sleeper (2+2),19:15,05h 00m,00:15,3.1,38,INR 1017
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),19:20,04h 45m,00:05,3.8,48,INR 1199
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),17:20,05h 00m,22:20,3.5,38,INR 599
23 Jul,Uttar Pradesh,Jaunpur to Lucknow,https://www.redbus.in/bus-tickets/jaunpur-to-lucknow,Vinay Travels,VE A/C Seater / Sleeper (2+1),23:00,03h 00m,02:00,2.9,44,INR 1490
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BRH0020,Ordinary Non AC Seater 2+3,01:00,02h 10m,03:10,3.3,52,INR 150
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - JHD0027,Ordinary Non AC Seater 2+3,02:30,02h 30m,05:00,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - JHD0029,Ordinary Non AC Seater 2+3,03:15,02h 15m,05:30,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - JHD0032,Ordinary Non AC Seater 2+3,05:00,02h 30m,07:30,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - SLP0048,Rajdhani Non AC Seater 2+3,05:00,02h 00m,07:00,3.3,51,INR 142
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - AKP0197,Ordinary Non AC Seater 2+3,05:30,02h 45m,08:15,3.3,52,INR 180
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - AYD0057,Ordinary Non AC Seater 2+3,06:30,02h 40m,09:10,3.3,52,INR 180
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - HMR0015,Ordinary Non AC Seater 2+3,06:41,02h 19m,09:00,3.3,52,INR 142
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - AKP0214,Ordinary Non AC Seater 2+3,07:01,02h 00m,09:01,3.3,52,INR 142
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - AZN0014,Ordinary Non AC Seater 2+3,08:00,03h 00m,11:00,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - MHB0022,Ordinary Non AC Seater 2+3,08:00,01h 45m,09:45,3.3,52,INR 142
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - HMR0045,Ordinary Non AC Seater 2+3,08:01,02h 49m,10:50,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - MHB0041,Ordinary Non AC Seater 2+3,08:30,02h 35m,11:05,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - AKP0202,Ordinary Non AC Seater 2+3,08:30,02h 30m,11:00,3.3,52,INR 181
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - MHB0035,Rajdhani Non AC Seater 2+3,09:15,01h 30m,10:45,3.3,51,INR 142
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - ARY0014,Ordinary Non AC Seater 2+3,09:16,02h 39m,11:55,3.3,52,INR 161
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - HMR0047,Ordinary Non AC Seater 2+3,10:30,02h 10m,12:40,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - MHB0001,Janrath AC Seater 2+2,10:30,02h 00m,12:30,2.7,36,INR 216
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - MHB0043,Ordinary Non AC Seater 2+3,10:30,02h 24m,12:54,3.3,52,INR 142
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BLP0051,Ordinary Non AC Seater 2+3,10:30,02h 45m,13:15,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - HMR0017,Ordinary Non AC Seater 2+3,11:01,02h 59m,14:00,3.3,52,INR 142
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - MHB0045,Ordinary Non AC Seater 2+3,11:15,02h 00m,13:15,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - HMR0031,Ordinary Non AC Seater 2+3,11:26,03h 04m,14:30,3.3,52,INR 180
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BLP0058,Ordinary Non AC Seater 2+3,11:30,01h 40m,13:10,3.3,52,INR 142
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - GND0010,Ordinary Non AC Seater 2+3,12:00,03h 00m,15:00,3.3,52,INR 180
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - FZG0016,Ordinary Non AC Seater 2+3,12:30,02h 30m,15:00,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - JHD0014,Janrath AC Seater 2+3,13:00,02h 15m,15:15,2.2,48,INR 193
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - MHB0029,Ordinary Non AC Seater 2+3,13:00,01h 45m,14:45,3.3,52,INR 142
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - FZG0021,Ordinary Non AC Seater 2+3,13:30,02h 30m,16:00,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - AYD0030,Ordinary Non AC Seater 2+3,13:30,02h 00m,15:30,3.3,52,INR 142
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - LDR0025,Rajdhani Non AC Seater 2+3,13:30,02h 30m,16:00,3.3,51,INR 142
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - GND0040,Ordinary Non AC Seater 2+3,13:30,02h 30m,16:00,3.3,52,INR 180
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BTR0028,Ordinary Non AC Seater 2+3,13:30,02h 20m,15:50,3.3,52,INR 180
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - GND0012,Ordinary Non AC Seater 2+3,14:00,03h 15m,17:15,3.3,52,INR 180
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BRH0016,Ordinary Non AC Seater 2+3,14:00,02h 30m,16:30,3.3,52,INR 150
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - MHB0047,Ordinary Non AC Seater 2+3,14:15,02h 00m,16:15,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - GND0045,Ordinary Non AC Seater 2+3,14:30,02h 30m,17:00,3.3,52,INR 180
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BTR0029,Ordinary Non AC Seater 2+3,14:30,01h 32m,16:02,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - JHD0018,Ordinary Non AC Seater 2+3,14:45,02h 15m,17:00,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - AYD0041,Ordinary Non AC Seater 2+3,15:00,03h 00m,18:00,3.3,52,INR 181
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - FZG0018,Ordinary Non AC Seater 2+3,15:00,02h 30m,17:30,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - RAT0029,Ordinary Non AC Seater 2+3,15:00,03h 00m,18:00,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - DOR0016,Janrath AC Seater 2+2,15:01,03h 39m,18:40,2.9,36,INR 275
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - ETH0035,Ordinary Non AC Seater 2+3,15:05,02h 40m,17:45,3.3,52,INR 142
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - MHB0049,Ordinary Non AC Seater 2+3,15:15,02h 20m,17:35,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BTR0030,Ordinary Non AC Seater 2+3,15:30,01h 20m,16:50,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - JHD0020,Ordinary Non AC Seater 2+3,15:30,02h 30m,18:00,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - HMR0035,Ordinary Non AC Seater 2+3,15:37,03h 33m,19:10,3.3,52,INR 180
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - GZP0018,Ordinary Non AC Seater 2+3,15:45,03h 00m,18:45,3.3,52,INR 138
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - MHB0051,Ordinary Non AC Seater 2+3,15:45,02h 09m,17:54,3.3,52,INR 142
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BLP0039,Ordinary Non AC Seater 2+3,16:30,03h 00m,19:30,3.3,52,INR 150
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - HDD0061,Rajdhani Non AC Seater 2+3,16:30,03h 33m,20:03,3.3,52,INR 150
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BTR0025,Ordinary Non AC Seater 2+3,16:30,01h 47m,18:17,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - HDD0107,Rajdhani Non AC Seater 2+3,16:32,00h 53m,17:25,3.3,51,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - JHD0023,Ordinary Non AC Seater 2+3,16:45,02h 15m,19:00,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - JHD0025,Ordinary Non AC Seater 2+3,17:15,02h 15m,19:30,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BLP0096,Ordinary Non AC Seater 2+3,17:30,02h 50m,20:20,3.3,52,INR 150
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - ORI0074,Ordinary Non AC Seater 2+3,18:00,02h 00m,20:00,3.3,52,INR 146
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BLP0100,Ordinary Non AC Seater 2+3,19:00,01h 55m,20:55,3.3,52,INR 142
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BRH0018,Ordinary Non AC Seater 2+3,19:00,02h 10m,21:10,3.3,52,INR 150
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BUI0004,Ordinary Non AC Seater 2+3,19:30,01h 30m,21:00,3.3,52,INR 142
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BRH0022,Ordinary Non AC Seater 2+3,19:30,02h 10m,21:40,3.3,52,INR 150
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - VKS0007,Janrath AC Seater 2+3,20:00,02h 30m,22:30,2.6,47,INR 188
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BLP0092,Ordinary Non AC Seater 2+3,20:00,01h 45m,21:45,3.3,52,INR 142
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - MHB0007,Janrath AC Seater 2+2,20:30,01h 42m,22:12,1.4,36,INR 216
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BLP0089,Ordinary Non AC Seater 2+3,20:30,03h 15m,23:45,3.3,52,INR 167
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BRH0039,Ordinary Non AC Seater 2+3,21:00,02h 00m,23:00,3.3,52,INR 150
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - AYD0060,Ordinary Non AC Seater 2+3,21:00,02h 00m,23:00,3.3,52,INR 142
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - AKP0218,Ordinary Non AC Seater 2+3,21:02,02h 33m,23:35,3.3,52,INR 180
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BLP0041,Ordinary Non AC Seater 2+3,21:30,02h 30m,00:00,3.3,52,INR 150
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - FZG0009,Ordinary Non AC Seater 2+3,21:30,03h 00m,00:30,3.3,52,INR 142
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BRH0028,Ordinary Non AC Seater 2+3,21:30,02h 10m,23:40,3.3,52,INR 150
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - HMR0029,Ordinary Non AC Seater 2+3,22:00,03h 09m,01:09,3.3,52,INR 180
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - BRH0042,Ordinary Non AC Seater 2+3,22:00,02h 10m,00:10,3.3,52,INR 150
23 Jul,Uttar Pradesh,Kanpur (Uttar Pradesh) to Lucknow,https://www.redbus.in/bus-tickets/kanpur-to-lucknow,UPSRTC - HMR0021,Ordinary Non AC Seater 2+3,22:00,02h 30m,00:30,3.3,52,INR 180
